,station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
229,1100,10.0,5.0,0.98,1.2,0.1785,0.2525,21.5,136.0,0.0,0.0,0.0,0.0,300.0,300.0,5.0,5.0,10.0,13.0,875.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,52.0,40.0,11.0,5.0,1.0,2.7,0.004,0.227,4.0,2.0,1.2,4.8,0.0,0.0,31.7,73.7,9.4,3.0,0.0,0.0,4.0,2.0,1.0,1.0,7.6,7.9,1,1,0
230,322,10.0,5.0,0.05,0.05,0.1785,0.1,21.5,31.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,5.0,0.0,0.0,395.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.45,20.0,20.0,10.0,175.0,1.0,1.0,0.004,0.01,1.0,1.0,1.1,2.2,0.0,0.0,5.5,6.2,11.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.3,0,1,1
231,187,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,348.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.6,0,0,0
232,1154,10.0,5.0,0.05,0.05,0.96,0.998,21.5,31.0,0.0,0.0,0.0,0.0,4.0,10.0,5.0,5.0,3.0,3.0,342.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.84,41.0,42.0,10.0,11.0,1.0,1.0,0.003,0.01,1.0,1.0,1.2,1.5,1.0,1.0,31.7,36.2,9.4,10.0,1.0,1.0,1.0,1.0,0.5,0.5,7.66,7.94,0,0,0
233,165,5.0,5.0,0.08,0.08,0.189,0.2,278.0,226.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,7.0,7.8,1167.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.45,52.9,74.0,30.0,30.0,1.0,1.0,0.004,0.004,1.0,1.0,2.85,1.66,0.0,0.0,138.3,126.1,3.6,13.8,0.0,0.0,1.0,1.0,1.52,0.5,7.84,7.91,1,0,0
234,545,10.0,10.0,0.05,0.05,0.1785,0.1,21.5,18.0,0.0,0.0,0.0,0.0,6.0,16.0,5.0,5.0,0.0,0.0,582.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.2,42.0,20.0,10.0,10.0,1.0,35.0,0.004,0.003,1.0,1.0,1.2,1.3,0.0,0.0,31.7,6.8,9.4,25.0,0.0,0.0,1.0,1.0,1.0,1.0,7.6,7.5,0,0,0
235,1524,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,278.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,36.0,20.0,20.0,90.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.3,0,1,1
236,2209,10.0,5.0,0.25,0.05,0.1785,0.1,21.5,58.0,14.6,0.0,0.0,0.0,300.0,300.0,5.0,5.0,7.0,4.0,626.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.73,2685.0,100.0,360.0,20.0,1.0,0.2,0.004,0.003,2.0,1.0,2.6,1.5,0.0,1.0,11.6,36.2,48.0,10.0,0.0,1.0,1.0,1.0,19.0,0.5,7.0,6.99,1,0,1
237,587,10.0,5.0,0.21,0.09,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,3.0,4.3,4.5,2.5,2.1,656.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,79.0,141.0,26.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.2,0.7,7.5,7.9,0,0,0
238,827,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,2.0,0.0,0.0,4.0,142.0,5.0,5.0,3.0,7.0,488.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,38.0,144.0,5.0,32.0,1.0,1.0,0.004,0.01,1.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,2.0,1.0,1.0,7.8,8.2,0,1,0
239,923,5.0,5.0,0.13,0.14,0.824,0.2525,58.0,31.0,0.0,0.0,0.0,0.0,35.0,6.0,5.0,5.0,4.0,2.0,467.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,54.0,20.0,15.7,5.0,1.2,1.0,0.01,0.01,1.0,2.0,0.64,1.5,0.0,0.0,73.4,36.2,3.0,10.0,0.0,0.0,1.0,2.0,1.0,1.0,7.8,8.1,0,0,0
240,298,10.0,5.0,0.05,0.05,0.1,0.2525,1.7,31.0,0.0,0.0,0.0,0.0,12.0,43.0,5.0,5.0,0.0,0.0,463.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.69,20.0,20.0,10.0,10.0,1.9,1.0,0.002,0.01,1.0,1.0,0.8,1.5,0.0,0.0,4.7,36.2,7.3,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.4,0,0,0
241,494,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5,2.1,2.5,2.1,477.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,24.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.2,0.9,7.6,7.7,0,0,0
242,1669,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,563.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,44.0,20.0,14.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,2.8,2.9,0.0,0.0,116.0,128.0,18.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.1,0,0,1
243,726,10.0,5.0,0.17,0.5,0.1785,1.0,21.5,30.0,0.0,0.0,0.0,0.0,300.0,27.0,5.0,5.0,3.0,3.0,707.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.5,200.0,170.0,20.0,20.0,1.0,0.2,0.004,0.017,1.0,1.0,1.2,1.12,2.0,2.0,104.0,77.0,9.4,2.0,2.0,2.0,1.0,1.0,1.0,0.5,7.85,7.73,1,0,1
244,584,10.0,5.0,0.05,0.25,0.1785,0.2525,118.9,31.0,0.0,0.0,0.0,0.0,94.0,0.0,5.0,5.0,2.5,2.1,869.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,102.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,1.0,0.0,31.7,36.2,75.0,10.0,0.0,1.0,1.0,1.0,1.1,1.0,7.3,8.1,0,0,0
245,1249,10.0,5.0,0.73,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,300.0,300.0,5.0,5.0,6.0,4.0,875.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,42.0,310.0,796.7,1.0,1.0,0.004,0.01,1.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,2.0,1.0,1.0,7.5,7.7,1,1,1
246,926,10.0,5.0,0.05,0.05,0.1785,0.76,21.5,58.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,3.0,2.0,450.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.3,51.0,28.3,5.0,2.0,1.0,0.61,0.004,0.01,2.0,2.0,1.2,1.5,0.0,0.0,31.7,71.3,9.4,3.0,0.0,0.0,2.0,2.0,1.0,1.0,7.8,8.1,0,0,0
247,445,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,61.0,5.0,5.0,0.0,0.0,354.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.9,7.5,0,0,0
248,1223,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,130.0,0.0,5.0,5.0,0.0,0.0,553.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,162.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.4,0,0,0
249,731,10.0,5.0,3.5,3.3,0.1785,0.2525,21.5,9.0,0.0,0.0,0.0,0.0,28.0,300.0,5.0,5.0,14.0,15.0,646.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.49,64.0,170.0,10.0,2.0,1.0,0.5,0.004,0.01,8.0,4.0,1.2,4.5,0.0,0.0,31.7,38.9,9.4,3.0,0.0,0.0,8.0,4.0,1.3,1.0,7.6,7.9,1,1,1
250,885,10.0,10.0,0.05,0.11,0.1,0.1,15.0,20.0,0.0,0.0,0.0,44.0,6.0,50.0,2.8,5.9,0.0,0.0,634.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,44.0,53.0,10.0,20.0,38.0,47.0,0.002,0.002,1.0,1.0,1.2,1.0,0.0,0.0,9.0,7.3,33.0,34.0,0.0,0.0,1.0,1.0,1.0,1.2,7.7,7.7,0,1,1
251,1490,10.0,5.0,0.05,0.05,0.1785,0.2525,440.0,348.0,2419.6,0.0,0.0,0.0,91.0,6.0,5.0,5.0,18.0,19.0,2080.0,1693.0,0.0,0.0,51.2,0.0,0.0,0.0,0.62,0.69,65.0,42.0,9.0,11.0,0.45,1.0,0.01,0.01,2.0,2.0,4.6,1.5,0.0,0.0,223.7,36.2,136.0,10.0,0.0,0.0,2.0,2.0,1.0,1.0,7.0,7.1,1,1,0
252,510,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,0.0,452.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,24.0,20.0,10.0,25.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.2,7.8,0,0,0
253,1714,10.0,5.0,0.08,0.5,0.1785,0.2525,4.4,31.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,5.0,6.3,2.1,569.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.69,40.0,199.0,30.0,11.0,1.0,1.1,0.004,0.006,1.0,1.0,0.3,1.5,0.0,0.0,31.7,36.2,23.9,10.0,0.0,0.0,1.0,1.0,0.92,1.0,7.24,7.56,0,0,0
254,1375,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,16.0,20.0,5.0,5.0,5.0,6.0,604.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,22.0,20.0,2.4,5.0,1.0,1.0,0.004,0.01,2.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,2.0,1.0,1.0,7.6,7.9,0,0,0
255,1767,10.0,5.0,0.08,0.08,0.1785,0.2525,21.5,31.0,0.0,0.0,5.0,0.0,4.0,6.0,5.0,5.0,8.8,8.5,794.0,788.0,0.0,0.0,0.0,0.0,4.0,0.0,0.62,0.69,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.5,0.5,7.45,7.5,1,0,0
256,921,50.0,5.0,0.1,0.05,0.031,0.2525,5.0,31.0,0.0,0.0,0.0,0.0,86.0,21.0,4.0,2.0,2.5,2.1,658.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.69,170.0,130.0,35.0,11.0,0.91,1.0,0.01,0.01,1.0,1.0,1.1,1.5,0.0,0.0,2.72,36.2,4.1,10.0,0.0,0.0,1.0,1.0,0.28,0.18,7.5,8.2,0,0,0
257,1411,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,5.0,3.0,4.0,708.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,600.0,18.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,2.0,1.0,31.7,36.2,9.4,10.0,1.0,1.0,1.0,1.0,0.6,0.5,7.4,7.4,1,0,0
258,300,5.0,5.0,0.05,0.05,0.01,0.009,16.0,12.0,0.0,2.0,0.0,0.0,13.0,28.0,5.0,5.0,5.0,5.0,715.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,28.0,80.0,5.0,2.0,4.2,4.4,0.01,0.01,4.0,4.0,0.8,2.2,0.0,0.0,5.9,4.5,52.0,57.0,0.0,0.0,4.0,4.0,1.0,3.1,7.4,7.6,0,1,0
259,292,10.0,5.0,0.05,0.05,0.1,0.2525,6.5,31.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,395.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.69,20.0,29.0,10.0,11.0,2.0,1.0,0.002,0.01,1.0,1.0,0.9,1.5,0.0,0.0,4.7,36.2,10.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.5,0,0,0
260,294,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,0.0,528.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.7,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.4,0,0,0
261,1352,4.0,5.0,0.05,0.24,0.566,0.556,14.0,42.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,2.0,2.0,156.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.81,17.0,165.0,4.0,19.0,0.45,0.45,0.01,0.01,2.0,4.0,1.4,0.64,0.0,0.0,16.7,49.3,3.0,7.0,0.0,0.0,2.0,4.0,1.0,1.0,7.5,7.9,0,0,0
262,1171,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,14.0,5.0,5.0,12.0,15.0,486.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.46,28.0,25.0,5.0,5.0,1.0,1.0,0.004,0.01,2.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,2.0,1.0,1.0,7.4,7.7,0,0,0
263,519,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,399.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,730.0,20.0,360.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,6.3,1.0,7.4,7.3,1,0,0
264,819,5.0,5.0,0.21,0.23,0.473,0.188,8.0,10.0,0.0,0.0,0.0,0.0,4.0,227.0,5.0,5.0,8.0,9.0,602.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.92,180.0,155.0,16.7,17.2,0.45,3.4,0.01,0.059,2.0,4.0,1.4,2.5,0.0,0.0,17.2,37.0,8.0,15.0,0.0,0.0,2.0,4.0,1.4,1.1,7.4,7.7,0,0,0
265,438,10.0,5.0,0.05,0.05,0.1,0.2525,7.3,31.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,588.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.69,56.0,20.0,10.0,15.0,2.1,1.0,0.003,0.01,1.0,1.0,0.9,1.5,0.0,0.0,5.8,36.2,34.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.4,0,0,0
266,1395,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,412.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.3,0,0,0
267,1316,10.0,5.0,0.05,0.05,0.97,1.82,21.5,106.0,0.0,0.0,0.0,0.0,86.0,3.0,5.0,5.0,7.9,2.9,628.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.6,186.0,106.0,10.0,2.0,1.0,0.5,0.004,0.01,1.0,1.0,1.2,1.3,0.0,0.0,31.7,102.1,9.4,30.0,0.0,0.0,1.0,1.0,1.0,1.0,7.7,8.47,0,1,0
268,312,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,7.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,605.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,21.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.2,1,0,0
269,1291,10.0,5.0,0.08,0.08,0.1785,0.2525,21.5,31.0,0.0,0.0,4.0,0.0,4.0,6.0,5.0,5.0,5.1,8.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.68,0.5,7.25,8.01,1,0,0
270,880,10.0,5.0,0.05,0.28,0.1785,0.653,21.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.0,525.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.67,41.0,18.0,10.0,30.3,1.0,0.45,0.004,0.01,1.0,2.0,1.2,1.2,0.0,0.0,31.7,57.9,9.4,3.0,0.0,0.0,1.0,2.0,1.0,1.0,7.6,7.8,0,0,0
271,421,40.0,40.0,0.208,0.177,0.025,0.02,29.7,37.5,0.0,0.0,0.0,0.0,0.0,49.0,5.0,5.0,7.7,13.3,369.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,40.0,128.0,2.0,30.0,1.0,1.39,0.334,0.384,1.0,2.0,2.9,3.2,1.0,1.0,16.5,13.4,31.6,23.9,1.0,1.0,1.0,1.0,0.81,1.05,7.5,7.54,0,0,0
272,670,10.0,5.0,0.15,0.11,0.1785,0.2525,21.5,177.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,10.8,7.7,872.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.42,549.0,531.0,53.0,81.3,1.0,1.0,0.004,0.008,1.0,1.0,1.2,1.92,0.0,0.0,31.7,36.2,9.4,2.8,0.0,0.0,1.0,1.0,1.62,2.35,8.08,8.18,1,1,0
273,348,10.0,5.0,0.05,0.354,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,57.0,5.0,5.0,10.0,12.0,635.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,130.0,192.0,6.0,26.0,1.0,1.7,0.004,0.017,1.0,1.0,3.2,1.5,0.0,0.0,31.9,36.2,7.0,10.0,0.0,0.0,1.0,1.0,1.4,1.9,7.5,8.13,0,0,0
274,290,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,525.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,44.0,88.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.6,7.6,0,0,0
275,2301,10.0,5.0,0.05,0.05,0.1785,0.072,21.5,107.0,0.0,0.0,0.0,0.0,300.0,32.0,5.0,5.0,3.0,4.0,591.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.61,40.0,99.0,27.0,5.0,1.0,0.45,0.004,0.01,2.0,2.0,1.2,0.8,0.0,0.0,31.7,53.5,9.4,9.0,0.0,0.0,2.0,2.0,1.0,1.0,7.6,8.0,0,0,0
276,416,10.0,10.0,0.05,0.05,0.1785,0.2525,21.5,4.7,0.0,0.0,0.0,0.0,0.0,22.0,5.0,5.0,0.0,0.0,416.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,197.0,640.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.7,2.6,0.0,0.0,4.3,4.5,3.8,4.5,0.0,0.0,1.0,1.0,2.0,8.3,7.2,7.5,0,1,0
277,1240,10.0,5.0,0.37,0.13,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,142.0,300.0,5.0,5.0,10.0,14.0,217.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,79.0,120.0,5.0,5.0,1.0,1.0,0.004,0.01,4.0,8.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,4.0,8.0,1.0,1.0,7.9,7.6,0,0,0
278,267,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,5.0,0.0,0.0,239.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,26.0,11.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.7,7.4,0,0,0
279,392,10.0,10.0,0.05,0.05,0.1785,0.1,21.5,1.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,0.0,346.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.3,20.0,20.0,10.0,10.0,1.0,1.0,0.004,0.002,1.0,1.0,1.2,1.2,0.0,0.0,31.7,2.8,9.4,2.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.4,0,1,0
280,457,10.0,5.0,0.05,0.12,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,70.0,5.0,4.0,4.7,3.6,2.5,2.1,588.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.36,902.0,513.0,48.0,25.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,5.5,4.2,8.1,7.5,1,1,0
281,892,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,6.0,3.1,1.5,2.5,2.1,493.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,39.0,29.0,20.0,20.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.5,0.2,7.7,7.6,0,0,0
282,1378,10.0,5.0,0.14,0.24,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,31.0,300.0,5.0,5.0,0.0,0.0,354.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,135.0,43.0,18.0,16.0,1.0,1.0,0.004,0.01,1.0,1.0,1.6,2.6,0.0,0.0,102.0,85.0,1.0,1.0,0.0,0.0,1.0,1.0,1.6,1.0,7.7,7.5,0,0,0
283,359,10.0,5.0,0.05,0.05,0.4,0.2525,2.1,31.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,2.1,194.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.2,20.0,100.0,10.0,11.0,2.0,1.0,0.002,0.01,1.0,1.0,0.8,1.5,0.0,0.0,19.0,36.2,4.5,10.0,0.0,0.0,1.0,1.0,1.0,0.18,7.6,7.7,0,0,0
284,609,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,5.0,0.0,0.0,457.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,22.0,20.0,10.0,30.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.3,0,0,0
285,595,10.0,5.0,0.11,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,602.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,33.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.2,0,0,0
286,752,4.0,5.0,0.08,0.1,0.149,0.2525,224.0,225.0,0.0,0.0,0.0,0.0,136.0,87.0,5.0,5.0,9.1,10.2,1012.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.84,172.0,198.4,30.0,30.0,1.0,1.0,0.008,0.008,1.0,1.0,0.74,1.02,0.0,0.0,103.4,107.9,3.6,2.8,0.0,0.0,1.0,1.0,1.46,1.73,8.03,8.13,0,0,0
