aluminium;ammonium;boron;chloride;coli-like-bacteria-colilert;coli-like-bacteria;colony-count-at-22-c;color-pt-co-unit;color-pt/co-scale;electrical-conductivity;enterococci;escherichia-coli-colilert;escherichia-coli;fluoride;iron;manganese;nitrate;nitrite;odour-dilution-level;oxidability;smell-ball-units;sodium;sulphate;taste-ball-units;taste-dilution-degree;turbidity-ntu;ph ;compliance
5.0;0.08;0.73;80.0;0.0;0.0;0.0;5.0;6.0;692.0;0.0;0.0;0.0;2.12;180.0;2.0;0.45;0.01;2.0;1.1;0.0;85.9;54.0;0.0;1.0;1.0;7.9;1
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;466.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
20.0;0.05;0.36;23.0;0.0;0.0;80.0;5.0;2.0;589.0;0.0;0.0;0.0;1.2;14.0;10.0;0.04;0.003;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.9;0
5.0;0.1;0.2;23.0;0.0;0.0;5.0;5.0;6.9;452.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.75;8.02;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;2.0;503.0;0.0;0.0;0.0;0.67;61.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;416.0;0.0;0.0;0.0;0.67;20.0;31.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.2;0.2;182.0;0.0;0.0;48.0;5.0;11.8;883.0;0.0;0.0;0.0;0.53;767.0;79.5;1.0;0.011;1.0;2.53;0.0;34.8;2.8;0.0;1.0;2.79;8.02;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;1.5;2.1;610.0;0.0;0.0;0.0;0.15;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;2.2;2.1;564.0;0.0;0.0;0.0;0.67;20.0;20.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.6;0
5.0;0.08;0.2;23.0;0.0;0.0;68.0;5.0;19.9;877.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;2.46;7.86;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;576.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
10.0;0.05;0.1;15.0;0.0;0.0;19.0;5.0;0.0;631.0;0.0;0.0;0.0;0.3;43.0;10.0;4.2;0.005;1.0;2.3;0.0;6.9;75.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;2.1;369.0;0.0;0.0;0.0;0.67;86.0;0.5;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.97;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;530.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;494.0;0.0;0.0;0.0;0.67;42.0;45.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;287.0;0.0;0.0;0.0;1.4;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;8.0;0
23.0;0.05;0.4;0.7;0.0;0.0;229.0;5.0;0.0;63.0;0.0;0.0;0.0;0.1;20.0;10.0;1.0;0.002;1.0;0.7;0.0;4.2;1.0;0.0;1.0;1.0;8.2;0
5.0;0.11;0.555;13.0;0.0;0.0;115.0;5.0;5.0;451.0;0.0;0.0;0.0;0.9;100.0;10.0;0.45;0.01;2.0;0.64;0.0;48.4;3.0;0.0;2.0;1.0;8.2;0
5.0;0.05;0.2;23.0;0.0;0.0;7.0;5.0;0.0;510.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.05;0.2;23.0;0.0;0.0;1.0;5.0;5.0;580.0;0.0;0.0;0.0;0.67;20.0;20.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.8;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;398.0;0.0;0.0;0.0;0.67;50.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;5.1;475.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;2.5;7.63;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;501.0;0.0;0.0;0.0;0.67;20.0;21.0;1.0;0.008;1.0;2.1;0.0;6.7;19.0;0.0;1.0;1.0;7.3;0
1.0;0.05;0.106;10.0;0.0;0.0;3.0;5.0;3.0;630.0;0.0;0.0;0.0;0.56;0.052;10.0;2.06;0.003;1.0;0.59;1.0;11.6;31.0;1.0;1.0;0.5;7.23;0
5.0;0.05;0.2;23.0;0.0;0.0;7.0;5.0;3.3;155.0;0.0;0.0;0.0;0.67;56.0;5.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;8.1;0
5.0;0.05;0.2;23.0;0.0;0.0;8.0;3.0;2.1;504.0;0.0;0.0;0.0;0.94;42.0;10.0;1.0;0.003;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.55;0
5.0;0.05;0.2;23.0;0.0;0.0;3.0;5.0;2.0;578.0;0.0;0.0;0.0;0.67;40.0;9.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;11.0;5.0;2.0;575.0;0.0;0.0;0.0;0.67;46.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;8.0;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;3.0;626.0;0.0;0.0;0.0;0.67;97.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.4;0
5.0;0.05;0.996;23.0;0.0;0.0;3.0;5.0;3.0;546.0;0.0;0.0;0.0;1.5;33.0;10.0;1.0;0.003;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.95;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;1.5;2.1;204.0;0.0;0.0;0.0;1.19;37.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;8.0;0
5.0;0.08;0.978;23.0;0.0;0.0;9.0;5.0;3.0;377.0;0.0;0.0;0.0;1.17;24.0;10.0;1.0;0.003;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.82;0
5.0;0.29;0.078;23.0;0.0;0.0;5.0;5.0;5.7;519.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;2.0;1.3;0.0;6.5;10.0;0.0;2.0;29.0;7.43;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;0.0;336.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.8;0
5.0;0.05;0.2;23.0;0.0;0.0;19.0;5.0;0.0;179.0;0.0;0.0;0.0;1.3;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.7;0
5.0;0.04;0.2;23.0;0.0;0.0;5.0;10.0;2.1;777.0;0.0;0.0;0.0;0.67;43.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.3;7.2;0
5.0;0.16;0.13;105.0;0.0;0.0;0.0;5.0;2.0;594.0;0.0;0.0;0.0;0.52;3.7;8.8;0.5;0.309;4.0;1.8;0.0;42.5;16.0;0.0;4.0;1.0;8.0;0
5.0;0.05;0.2;23.0;0.0;0.0;3.0;5.0;11.2;552.0;0.0;0.0;0.0;0.67;879.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.19;7.56;1
5.0;0.11;0.8;53.0;0.0;0.0;9.0;5.0;4.0;691.0;0.0;0.0;0.0;0.58;71.0;30.0;1.0;0.004;1.0;1.92;0.0;94.1;20.0;0.0;1.0;2.3;8.02;0
5.0;0.19;0.2;23.0;0.0;0.0;300.0;5.0;9.0;683.0;0.0;0.0;0.0;0.67;90.0;10.0;1.0;0.003;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;8.03;0
5.0;0.08;0.2;23.0;0.0;0.0;42.0;5.0;8.0;922.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;3.0;1.3;0.0;34.8;10.0;0.0;3.0;0.77;8.08;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;0.0;395.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.7;0
5.0;0.19;0.2;23.0;0.0;0.0;55.0;5.0;17.0;676.0;0.0;0.0;0.0;0.67;2500.0;14.0;1.0;0.008;4.0;1.3;0.0;34.8;10.0;0.0;4.0;6.7;7.2;1
5.0;0.11;0.2;23.0;0.0;0.0;0.0;5.0;0.0;410.0;0.0;0.0;0.0;0.67;66.0;40.0;1.0;0.008;1.0;3.3;0.0;140.0;1.0;0.0;1.0;1.0;7.8;0
5.0;0.05;0.444;120.0;6.0;0.0;17.0;5.0;6.0;693.0;0.0;0.0;0.0;0.88;138.0;9.0;0.5;0.01;2.0;0.8;0.0;64.9;34.0;0.0;2.0;1.0;8.2;1
5.0;0.05;0.2;23.0;0.0;9.0;5.0;5.0;0.0;401.0;0.0;0.0;0.0;0.67;808.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;8.8;8.0;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;2.0;756.0;0.0;0.0;0.0;0.67;40.0;11.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.8;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;3.0;459.0;0.0;0.0;0.0;0.67;50.0;5.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.8;0
5.0;0.05;0.799;23.0;0.0;0.0;14.0;5.0;3.0;310.0;0.0;0.0;0.0;1.08;11.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.89;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;1.5;2.1;257.0;0.0;0.0;0.0;0.79;37.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;8.1;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;558.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.5;13.0;33.0;0.0;300.0;5.0;5.0;547.0;0.0;0.0;0.0;1.1;48.0;5.8;0.5;0.01;2.0;2.3;0.0;32.9;3.0;0.0;2.0;1.0;7.8;1
5.0;0.19;0.2;23.0;0.0;0.0;0.0;5.0;0.0;447.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;3.0;0.0;6.9;13.0;0.0;1.0;1.0;7.1;0
5.0;0.05;0.2;23.0;0.0;0.0;11.0;5.0;2.0;573.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;8.2;0
10.0;0.05;0.1;1.7;0.0;0.0;0.0;5.0;0.0;410.0;0.0;0.0;0.0;0.4;20.0;10.0;1.0;0.002;1.0;0.9;0.0;109.0;5.5;0.0;1.0;1.1;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;1.0;3.9;2.1;609.0;0.0;0.0;0.0;0.67;29.0;36.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;5.0;688.0;0.0;0.0;0.0;0.67;136.0;0.5;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.23;0
5.0;0.28;0.2;23.0;0.0;0.0;138.0;5.0;5.0;970.0;0.0;0.0;0.0;0.67;120.0;12.0;1.0;0.008;4.0;1.3;0.0;34.8;10.0;0.0;4.0;1.0;7.6;0
1.0;0.05;0.0259;14.0;0.0;0.0;44.0;5.0;5.0;552.0;0.0;0.0;0.0;0.56;55.0;1.7;0.2;0.003;1.0;1.5;1.0;8.7;29.0;1.0;1.0;0.5;7.57;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;0.0;214.0;0.0;0.0;0.0;1.2;21.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;8.0;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;406.0;0.0;0.0;0.0;0.67;20.0;19.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;2.0;7.5;0
5.0;0.05;0.2;25.5;0.0;0.0;21.0;5.0;8.0;715.0;0.0;0.0;0.0;0.67;350.0;16.0;1.0;0.008;1.0;5.76;1.0;34.8;10.0;1.0;1.0;0.5;6.91;1
5.0;0.497;0.2;23.0;27.0;0.0;410.0;5.0;9.0;684.0;0.0;0.0;0.0;0.67;180.0;17.0;1.0;0.01;2.0;1.3;0.0;34.8;10.0;0.0;2.0;2.0;8.08;1
10.0;0.05;0.1;2.9;0.0;0.0;4.0;5.0;0.0;510.0;0.0;0.0;0.0;0.1;20.0;10.0;6.2;0.002;1.0;0.9;0.0;3.4;23.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;14.0;5.0;0.0;436.0;0.0;0.0;0.0;0.67;20.0;14.0;1.0;0.008;1.0;2.7;0.0;4.1;7.0;0.0;1.0;1.0;7.3;0
5.0;0.2;0.2;23.0;0.0;0.0;5.0;5.0;11.0;677.0;0.0;0.0;0.0;0.67;250.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;2.1;8.3;1
5.0;0.12;0.2;23.0;0.0;0.0;42.0;5.0;0.0;322.0;0.0;0.0;0.0;0.67;20.0;262.0;1.0;0.008;4.0;1.2;0.0;3.8;4.3;0.0;1.0;1.0;7.5;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;423.0;0.0;0.0;0.0;0.67;100.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.2;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;398.0;0.0;0.0;0.0;0.67;101.0;35.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;19.0;5.0;2.8;608.0;0.0;0.0;0.0;0.67;47.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.9;0
5.0;0.03;0.2;23.0;0.0;0.0;5.0;5.0;2.1;443.0;0.0;0.0;0.0;0.67;40.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.3;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;23.0;5.0;5.0;616.0;0.0;0.0;0.0;0.67;40.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.033;0.2;15.0;0.0;0.0;16.0;5.0;2.1;572.0;0.0;0.0;0.0;0.32;59.0;24.0;1.7;0.007;1.0;1.0;0.0;34.8;33.0;0.0;1.0;1.0;7.7;0
5.0;0.05;0.993;23.0;0.0;0.0;8.0;5.0;3.0;429.0;0.0;0.0;0.0;0.93;100.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.51;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;481.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;292.0;0.0;0.0;0.0;0.67;104.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;8.0;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;2.1;463.0;0.0;0.0;0.0;0.67;71.0;10.0;0.7;0.004;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.82;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;610.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;13.0;5.0;0.0;491.0;0.0;0.0;0.0;0.67;34.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.161;81.0;1.0;0.0;5.0;5.0;5.0;507.0;0.0;0.0;0.0;0.67;44.0;20.0;0.48;0.01;4.0;0.88;0.0;43.7;17.0;0.0;4.0;2.3;8.0;1
5.0;0.05;0.9;23.0;0.0;0.0;4.0;5.0;6.1;645.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;75.4;10.0;0.0;1.0;2.2;7.71;0
5.0;0.25;0.2;23.0;0.0;0.0;5.0;5.0;12.4;376.0;0.0;0.0;0.0;0.67;183.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.85;0
5.0;0.29;0.77;66.0;0.0;0.0;21.0;5.0;2.1;748.0;0.0;0.0;0.0;0.23;43.3;2.0;3.0;0.01;1.0;1.8;0.0;39.5;37.0;1.0;1.0;1.0;7.86;1
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;8.8;505.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.05;7.91;0
5.0;0.05;0.2;23.0;0.0;0.0;31.0;2.6;2.1;400.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.3;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;606.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.14;0.2;23.0;0.0;0.0;0.0;5.0;0.0;407.0;0.0;0.0;0.0;0.67;81.0;28.0;1.0;0.008;2.0;2.6;0.0;112.0;5.5;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;2.3;2.1;355.0;0.0;0.0;0.0;1.5;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;8.1;0
5.0;0.05;0.2;23.0;0.0;0.0;137.0;5.0;2.0;666.0;0.0;0.0;0.0;0.67;23.0;5.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;4.1;650.0;0.0;0.0;0.0;0.67;280.0;80.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;3.2;8.0;1
20.0;0.2;0.28;286.0;0.0;0.0;143.0;5.0;14.6;1180.0;0.0;0.0;0.0;0.63;264.0;30.0;1.0;0.004;5.0;2.9;1.0;210.0;22.0;1.0;1.0;1.62;8.13;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;676.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.11;0.2;23.0;0.0;0.0;5.0;5.0;2.3;470.0;0.0;0.0;0.0;0.67;36.0;20.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.5;0
10.0;0.05;0.1;1.8;0.0;0.0;189.0;5.0;0.0;479.0;0.0;0.0;0.0;0.4;159.0;50.0;1.0;0.002;1.0;1.3;0.0;77.0;12.0;0.0;1.0;1.7;7.9;0
5.0;0.18;0.2;2.5;0.0;0.0;8.0;5.0;0.0;643.0;0.0;0.0;0.0;0.1;866.0;430.0;8.2;0.002;1.0;2.1;0.0;20.0;9.6;0.0;1.0;14.0;7.3;1
5.0;0.1;0.2;23.0;0.0;0.0;0.0;5.0;0.0;418.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.8;0.0;6.2;3.8;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;13.4;0.0;200.0;5.0;3.1;739.0;0.0;2.0;0.0;0.67;95.0;10.0;1.0;0.008;4.0;1.3;0.0;34.8;10.0;0.0;4.0;1.0;7.9;1
5.0;0.05;0.2;23.0;0.0;0.0;156.0;5.0;0.0;366.0;0.0;0.0;0.0;0.67;87.0;10.0;1.0;0.008;1.0;1.3;0.0;101.0;10.0;0.0;1.0;1.0;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;566.0;0.0;0.0;0.0;0.67;20.0;14.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.06;0.2;23.0;0.0;0.0;7.0;1.7;2.1;565.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.3;7.8;0
5.0;0.08;0.2;468.0;0.0;0.0;5.0;5.0;6.1;1752.0;0.0;0.0;0.0;0.72;48.8;30.0;1.0;0.017;1.0;2.37;0.0;208.9;10.0;0.0;1.0;0.5;8.19;1
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;0.0;476.0;0.0;0.0;0.0;0.67;27.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
1.4;0.1;0.401;80.7;0.0;0.0;35.0;4.0;2.1;876.0;0.0;0.0;0.0;1.14;150.0;38.0;18.7;0.006;1.0;1.0;0.0;70.0;42.8;0.0;2.0;0.77;8.0;0
5.0;0.11;0.2;23.0;0.0;0.0;300.0;5.0;0.0;633.0;0.0;0.0;0.0;0.67;112.0;155.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;515.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.22;0.2;23.0;0.0;0.0;4.0;5.0;2.0;428.0;0.0;0.0;0.0;0.67;23.0;550.0;1.0;0.008;4.0;1.2;0.0;68.1;10.0;0.0;1.0;1.3;8.1;1
5.0;0.25;0.2;23.0;0.0;0.0;0.0;5.0;2.0;662.0;0.0;0.0;0.0;0.67;23.0;5.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.8;0
5.0;0.05;0.699;23.0;0.0;0.0;7.0;5.0;3.0;540.0;0.0;0.0;0.0;1.44;42.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.54;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;413.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;568.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;41.0;0.0;0.0;72.0;5.0;2.1;533.0;0.0;0.0;0.0;0.67;43.0;5.0;1.0;0.008;1.0;0.8;0.0;146.4;3.0;0.0;1.0;1.0;7.2;0
5.0;0.05;0.2;23.0;0.0;0.0;27.0;5.0;0.0;291.0;0.0;0.0;0.0;1.9;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.7;1
5.0;0.05;0.2;1.0;0.0;0.0;0.0;5.0;2.1;470.0;0.0;0.0;0.0;0.67;523.0;14.0;1.0;0.008;1.0;1.0;0.0;126.0;5.3;0.0;1.0;1.0;7.7;1
11.0;0.061;0.757;183.0;0.0;0.0;25.0;5.0;20.7;978.0;0.0;0.0;0.0;0.53;186.0;30.0;0.01;0.01;1.0;2.32;3.0;194.0;2.4;3.0;1.0;1.6;8.22;0
5.0;0.16;0.2;23.0;15.0;0.0;30.0;5.0;2.0;524.0;0.0;0.0;0.0;1.1;20.0;6.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;8.1;1
5.0;0.05;0.198;11.0;0.0;0.0;4.0;5.0;4.0;595.0;0.0;0.0;0.0;0.53;20.9;24.9;0.65;0.01;2.0;2.5;0.0;20.9;3.0;0.0;2.0;1.0;7.7;0
5.0;0.08;0.2;23.0;0.0;0.0;16.0;5.0;11.5;622.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.24;7.55;0
5.0;0.05;0.2;23.0;0.0;0.0;1.0;5.0;7.0;709.0;0.0;0.0;0.0;0.67;200.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.43;0
50.0;0.05;0.22;236.8;0.0;0.0;73.0;5.0;23.9;995.0;0.0;0.0;0.0;0.8;97.0;19.0;0.039;0.008;4.0;0.8;1.0;200.0;0.32;1.0;4.0;1.84;8.0;0
5.0;0.22;0.2;23.0;0.0;0.0;19.0;5.0;3.0;623.0;0.0;0.0;0.0;0.67;50.0;106.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.9;1
5.0;0.05;0.2;23.0;0.0;0.0;6.0;5.0;3.0;489.0;0.0;0.0;0.0;0.67;59.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.5;0
5.0;0.1;0.255;41.0;0.0;0.0;0.0;5.0;2.1;1516.0;0.0;0.0;0.0;0.79;50.0;10.0;1.0;0.01;1.0;1.4;0.0;34.8;1.0;0.0;1.0;0.5;7.4;0
5.0;0.08;0.014;7.3;0.0;3.0;124.0;5.0;15.0;273.0;0.0;0.0;0.0;0.25;364.0;36.0;1.0;0.012;1.0;2.59;0.0;8.8;26.7;0.0;1.0;0.89;7.8;1
5.0;0.08;0.7;14.4;0.0;0.0;3.0;5.0;5.4;620.0;0.0;0.0;0.0;0.52;44.8;30.0;1.0;0.004;2.0;0.78;0.0;66.0;18.2;0.0;2.0;0.54;7.86;0
5.0;0.03;0.2;23.0;0.0;0.0;5.0;5.0;2.1;397.0;0.0;0.0;0.0;0.67;10.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.7;0
